id,is_iceberg,angle,pred,band_1_max,band_1_min,band_1_mean,band_1_median,band_1_coords,band_1_x,band_1_y,band_2_max,band_2_min,band_2_mean,band_2_median,band_2_coords,band_2_x,band_2_y
1303a495,0,44.0157,,0.47220678751061196,0.13133531552422714,0.25813669822842916,0.25728911838123836,"(33, 37)",33,37,0.32350961510657006,0.056325047597908524,0.19166999476995245,0.19497121889533767,"(39, 35)",39,35
132118fc,1,33.9978,,0.5163536731505918,0.1559127151976876,0.29962436641097423,0.30002798439933304,"(36, 38)",36,38,0.33013925790936943,0.11942908285555945,0.26106903705724555,0.26395207772573437,"(37, 18)",37,18
133f346d,0,41.914,,0.5773483836853096,0.1871139494029297,0.330715840965961,0.3322949989440414,"(38, 36)",38,36,0.33396535049749715,0.09106804332162506,0.2310599583944988,0.2331050483397718,"(37, 36)",37,36
135d49fe,0,39.6636,,0.7538828416395099,0.1841126063711299,0.33997991181133436,0.334188482831748,"(38, 28)",38,28,0.6301213370251003,0.07139372180246452,0.23256746075287293,0.2258911258792426,"(37, 27)",37,27
137cdd43,0,43.1689,,0.7978950775975038,0.19462991442048613,0.34379751272163694,0.3400894369038296,"(39, 37)",39,37,0.5051729882592159,0.09236569333007068,0.2162871072847097,0.21634195440292872,"(39, 37)",39,37
13acab66,1,39.9784,,0.5889492334179097,0.14691890666502344,0.2865953772500001,0.282528748199436,"(33, 35)",33,35,0.47256601536255277,0.11574216441804319,0.23032951874898808,0.23059872953918126,"(36, 33)",36,33
13b318de,0,34.8715,,0.5661592356694249,0.2248904330746584,0.36215120931803335,0.36289475303231633,"(37, 35)",37,35,0.44524488069462337,0.14119048067755252,0.2665835488226809,0.2687746502523432,"(39, 35)",39,35
13c7bc95,1,42.5848,,0.45525066204318326,0.14016156914853842,0.26681139300586454,0.2685187622609361,"(35, 36)",35,36,0.34205400355894955,0.10567775193886567,0.22025695787659053,0.22003954211081245,"(36, 35)",36,35
146aa91f,1,36.4733,,0.5112800985601271,0.19312310433489463,0.3176085310377939,0.3176321309364768,"(35, 36)",35,36,0.371817753007787,0.1339106355873812,0.2564168485062656,0.25922410772493065,"(36, 35)",36,35
1472a788,0,35.7411,,0.6702470668979207,0.21736306340478154,0.3463814678873021,0.3463024422059584,"(36, 33)",36,33,0.5822132967626642,0.11117838401835037,0.269847289709512,0.26712278296051717,"(38, 33)",38,33
154e0b2b,0,40.9805,,0.7104265170456053,0.22322072965444925,0.36071957327394527,0.3575362490953556,"(37, 39)",37,39,0.5899201245572503,0.1284552606582521,0.26252313173154235,0.2609035206797382,"(41, 45)",41,45
15b788fb,0,41.2023,,0.632331471396085,0.1859090946256592,0.31914697849697743,0.31692130326234386,"(37, 31)",37,31,0.5016417215136963,0.08986981944603155,0.24425560880219457,0.24374662347506712,"(38, 33)",38,33
15dbcbf4,0,39.6484,,0.7468335325595221,0.24261523210848118,0.3972433412418885,0.3936576497372269,"(34, 38)",34,38,0.5588178054567235,0.1471278299242522,0.2738687419715956,0.2718846179234569,"(35, 38)",35,38
15dd8345,0,38.8999,,0.5906237978374685,0.18355664515063713,0.29614591663091966,0.2936861626144379,"(40, 43)",40,43,0.4792739327189828,0.08754891661037875,0.2307761265492019,0.22959313834294465,"(42, 42)",42,42
1613016a,1,39.9784,,0.48972326156204904,0.12781195101867598,0.2436422175826961,0.24310700320935644,"(39, 50)",39,50,0.3569280134357025,0.127807488870555,0.2344096147165822,0.23536561246298413,"(41, 50)",41,50
161a6860,0,39.5067,,0.6346017699820976,0.14673742935596892,0.26677398770505634,0.2686314003407386,"(40, 48)",40,48,0.4673979504231912,0.10283497719867238,0.22315246137629954,0.22619355482339767,"(40, 48)",40,48
163541ea,0,41.8515,,0.6354374505549119,0.19310002082003414,0.32223110188922754,0.3215993046826531,"(38, 44)",38,44,0.5662016136124735,0.09083906532405364,0.2333453967748757,0.23289165046832117,"(39, 44)",39,44
16383865,1,43.9409,,0.4608939706856313,0.16019643971433478,0.2805968451466087,0.28187105498742526,"(38, 37)",38,37,0.3361028066961537,0.09320123679777502,0.2037087171883098,0.20683635742334927,"(42, 36)",42,36
1664c714,0,34.9664,,0.6178674057978212,0.24344774679966763,0.3771487095046625,0.3754725265290909,"(33, 38)",33,38,0.5278827421261284,0.14932492684569904,0.2767621245577377,0.2736884724616161,"(33, 39)",33,39
1668b420,1,43.2659,,0.5136385432676805,0.10675776628155582,0.24884463938741416,0.24984098300076124,"(38, 38)",38,38,0.40692486251099586,0.07560521685441592,0.20265186308394567,0.20594675715005642,"(39, 38)",39,38
17018107,1,35.2945,,0.615154070745439,0.2541618505380802,0.39231336157155716,0.3924768382105859,"(33, 35)",33,35,0.4170096662592402,0.14141214224789758,0.27320287538276705,0.27442544981943007,"(32, 37)",32,37
1740ba41,0,43.2888,,0.8214642686135394,0.17463956562309238,0.3357935188182109,0.30923704795448154,"(31, 34)",31,34,0.6552808725309365,0.10660766111445813,0.2497811893340357,0.22997467693549042,"(37, 40)",37,40
17634039,1,36.9052,,0.6367207419191246,0.2233018086307816,0.36241488601640665,0.3595296950722529,"(52, 74)",52,74,0.4759908636146172,0.11272669955992747,0.2545992142032518,0.25333564268194747,"(36, 32)",36,32
1799793b,1,39.9663,,0.4950852554472608,0.17183279967038936,0.29431552542367473,0.29549485322374497,"(34, 35)",34,35,0.3272147685236981,0.08932973749008105,0.23457887808201486,0.2354917740922595,"(38, 32)",38,32
17d06536,1,34.4721,,0.6421913105872467,0.23624227499954634,0.3640962910602661,0.3576026702890336,"(39, 39)",39,39,0.5391605348275896,0.13128524723092552,0.25717740454387716,0.2502353596172305,"(32, 28)",32,28
17dcc03a,1,38.02,,0.5218192935706578,0.15390276675120315,0.2832792014240585,0.28337995904196733,"(38, 38)",38,38,0.3505989922824282,0.11404159988401409,0.24249654726456862,0.24440538859975502,"(37, 36)",37,36
17f1c891,1,35.3127,,0.6326586415805199,0.13182071746954424,0.2724278299087413,0.2688629708712965,"(38, 37)",38,37,0.44144062521126654,0.13186892861181224,0.24776160598023353,0.24746409142388093,"(36, 37)",36,37
18ec6625,0,34.9528,,0.7424081909284879,0.24706848086142294,0.3930819557842834,0.3919271464328441,"(36, 34)",36,34,0.6010902274269649,0.13147981184592136,0.2606271203213837,0.25678064538516165,"(36, 37)",36,37
191a909a,0,34.1271,,0.6848261262910565,0.25256693172325073,0.3898488862378578,0.38724830991777487,"(28, 42)",28,42,0.5627907999380186,0.13982369230143346,0.26924324811899,0.2673984140877445,"(34, 40)",34,40
1924ceeb,1,45.2714,,0.5561782578816493,0.07737063210541002,0.25598530391654845,0.2551485586214585,"(36, 38)",36,38,0.3786400284899433,0.07735897817107164,0.23323234897293263,0.2360874085459061,"(37, 38)",37,38
19279980,0,42.6447,,0.4423222235317838,0.18090392302091518,0.2988901692811033,0.2998376700427429,"(38, 35)",38,35,0.33430663004414685,0.09138794693523715,0.21689826389145092,0.22016818409616623,"(34, 35)",34,35
192f56eb,0,43.3007,,0.49917731948442096,0.11953320795444959,0.25384733193677794,0.2568629084510792,"(37, 35)",37,35,0.3746864655419461,0.09232547167647742,0.20976359905976585,0.2112810308748742,"(37, 35)",37,35
19c2b122,1,39.2325,,0.566456492011708,0.1549195631741458,0.3043541989428714,0.3007541179893671,"(37, 45)",37,45,0.4351155551779765,0.071229731626968,0.2350340198560107,0.23403715119712207,"(37, 45)",37,45
19f6736f,0,41.1965,,0.6967187232333434,0.165222800290603,0.3078318125490518,0.30726536429774964,"(38, 33)",38,33,0.5079728117077195,0.1287633233760124,0.24558166185973382,0.24770107137422795,"(38, 33)",38,33
1a00d685,0,43.916,,0.7598669561927737,0.2699079984827699,0.3897636034670719,0.3858112987972043,"(41, 38)",41,38,0.5797728881276148,0.15962992140038265,0.2729116746568755,0.26687515866800443,"(42, 37)",42,37
1a18d38b,0,43.1096,,0.5010604581683834,0.11930565086438043,0.2521583768563118,0.2531860859352892,"(37, 39)",37,39,0.45556015813254663,0.031500833798493555,0.18046422094860162,0.18157917815108923,"(37, 39)",37,39
1a58d98b,0,43.1055,,0.517381961474561,0.10679347593062458,0.2202863342955176,0.2211053099861778,"(41, 38)",41,38,0.3284674355920079,0.0317419019739347,0.19325927896915746,0.19457922292213967,"(41, 37)",41,37
1a6364af,0,42.5145,,0.5117691275588052,0.15873866340167053,0.3016488073074154,0.30236573869939803,"(40, 35)",40,35,0.4112848050046257,0.09169182171509621,0.21098170880230763,0.21065084593354222,"(37, 35)",37,35
1a9b4671,0,33.1518,,0.7680027734120188,0.2343751900775387,0.3589191497005879,0.35449758854547136,"(39, 32)",39,32,0.5841701606034301,0.13881266675720588,0.2699607430567369,0.26645327378085637,"(39, 32)",39,32
1abf7cc6,1,43.9407,,0.5372526424392465,0.15104559597447434,0.2881060754592401,0.2840937531721137,"(39, 37)",39,37,0.3761871183616947,0.0760211563654363,0.20990930747483322,0.211637491696416,"(32, 39)",32,39
1ad344b5,0,35.6285,,0.8189284846784293,0.26047774699311044,0.4512133665793559,0.4488263902308572,"(32, 40)",32,40,0.6002034565045756,0.1582192095327039,0.3006309482450868,0.291662890044095,"(31, 39)",31,39
1ae12a6e,1,35.3112,,0.6332680364015563,0.2629582775689459,0.3786976218429014,0.3798841202568363,"(37, 36)",37,36,0.3567227296939356,0.12129149373973079,0.26767626639087433,0.2686358874170614,"(39, 36)",39,36
1aeb80cf,0,41.857,,0.9151739410150884,0.23318696241086423,0.37789143821520815,0.36517250515066507,"(37, 34)",37,34,0.69903036524203,0.1055935444732083,0.24819299509109422,0.24121818089538513,"(37, 34)",37,34
1b059732,1,41.8181,,0.5664142262455676,0.13980644198579253,0.2871726019186207,0.28485402593450343,"(34, 37)",34,37,0.43230733092546847,0.054447854290073684,0.21723195535108666,0.21961614906745594,"(34, 37)",34,37
1b4308b4,0,na,,0.485990263343518,0.18846703973216342,0.32719365271700007,0.32912826975744464,"(37, 35)",37,35,0.3241165544997299,0.10068472036839492,0.2193476363090139,0.2196507868038476,"(37, 33)",37,33
1b7acd4c,1,38.4591,,0.4319883870476255,0.08727134108341154,0.25674299754292135,0.25839210406188096,"(37, 37)",37,37,0.28630443596353783,0.08725860277229523,0.20816690326521553,0.21125318607347118,"(13, 45)",13,45
1bd0680c,0,40.2467,,0.8471786809630902,0.2226418344883068,0.3711830750250905,0.3669395531988766,"(41, 54)",41,54,0.5723730885304148,0.1381785306958897,0.2620191000458258,0.25714897203075704,"(40, 50)",40,50
1c18a39e,0,45.3568,,0.46681256146048156,0.14347224623638996,0.2739178865077249,0.274796244357003,"(39, 35)",39,35,0.3341147826031465,0.109005691806459,0.2526558089501728,0.2556357927896074,"(73, 52)",73,52
1c3e9901,0,34.2299,,0.6030798967812906,0.19516797719209134,0.3130194025545402,0.31406697430061936,"(38, 39)",38,39,0.4034555298828315,0.09596407925891849,0.24648350355528229,0.24605143515646236,"(39, 39)",39,39
1c46183a,1,35.2957,,0.5216007729537387,0.11003007886684772,0.2506587961176442,0.25066254174725955,"(36, 35)",36,35,0.38584085118043016,0.0661302441707394,0.24018136186821382,0.24038991646260444,"(36, 34)",36,34
1c536d78,0,42.5145,,0.5973080334021951,0.18775060321262702,0.298513070939746,0.2978743248695109,"(35, 35)",35,35,0.34553375617546345,0.05527650510998225,0.21031742227370068,0.21065755161982458,"(35, 35)",35,35
1c607692,1,39.2166,,0.5225655816118416,0.21665626163523818,0.32291917693326344,0.32400753100918733,"(37, 34)",37,34,0.3918541068015901,0.08789644067157776,0.23415878033421475,0.2340439939885143,"(29, 30)",29,30
1c96b7b4,0,35.7195,,0.7708665127699201,0.26134963577902925,0.42791677490713464,0.42215930925747663,"(38, 27)",38,27,0.6544829332556372,0.16659205655869963,0.3083256772510482,0.29477957586559195,"(39, 25)",39,25
1cb7fac9,1,42.5591,,0.41799696015536053,0.1497206495850651,0.26336017082709495,0.26249999750717984,"(36, 34)",36,34,0.35097864879573853,0.07471010744852674,0.19719660041592652,0.19946643427599828,"(35, 34)",35,34
1cc3a54b,1,43.9392,,0.6753686282768371,0.1204356961080695,0.28322220068425585,0.28191064097187285,"(38, 38)",38,38,0.35281716599849117,0.10766591313698287,0.2166535976879392,0.21719639344759223,"(41, 37)",41,37
1ccbfff1,0,35.7829,,0.7490802490666383,0.21236994458560457,0.3701410662454444,0.3647700144045121,"(39, 38)",39,38,0.6378382358132108,0.150571312007157,0.2829953831685092,0.2800677239415037,"(30, 39)",30,39
1d20c783,1,38.8594,,0.5256161204498804,0.15464426857764266,0.30083597387249694,0.30051640265706714,"(38, 36)",38,36,0.35665827782819925,0.08765172051457391,0.23900375892022466,0.24150769703101127,"(38, 35)",38,35
1d500cdf,1,33.1315,,0.5856733436356606,0.19915959304012584,0.33978383243027876,0.3398136437432906,"(38, 37)",38,37,0.4068386981814977,0.12911877460538163,0.2662279342039059,0.2688927351442376,"(33, 37)",33,37
1dbb4dd9,1,40.6971,,0.6720230143141723,0.20372910692623108,0.3150529424905942,0.31520244142819853,"(37, 39)",37,39,0.3496867572019071,0.10451817924015251,0.2528454808527147,0.25462780848599864,"(40, 36)",40,36
1dc1c160,1,40.3904,,0.5223911465197938,0.17864003098276343,0.3383781995563046,0.33841141992832247,"(31, 73)",31,73,0.3606811910335851,0.0891448824096836,0.24474967557551852,0.2466788406032944,"(29, 74)",29,74
1df59f54,0,35.7448,,0.6697290588646581,0.18533731646112866,0.3182501583162398,0.31389637815164767,"(49, 34)",49,34,0.5597991539767163,0.13200111040182064,0.2584427759655529,0.25422151618907224,"(52, 34)",52,34
1dfd85d3,1,42.559,,0.48785230030466253,0.14997403229219208,0.30189552477177456,0.30229522928062597,"(74, 34)",74,34,0.38480756475200134,0.07495573748489605,0.21444828283577638,0.21559651392060586,"(37, 35)",37,35
1e2c3eb4,1,39.9635,,0.6748978965782754,0.21327775491030732,0.3333678116776948,0.33054925204426217,"(40, 42)",40,42,0.5270078868841962,0.13824657222268424,0.24971707014346167,0.25037498247547413,"(41, 41)",41,41
1e7ff021,0,41.8809,,0.5702970180286738,0.1576330602598396,0.28738522738586103,0.2871455134920402,"(36, 35)",36,35,0.4157033287724696,0.054187117763417766,0.23232862964533996,0.2326881490929824,"(39, 33)",39,33
1ef4255b,1,39.9638,,0.6660318949362047,0.19671878555384784,0.36061717798175474,0.35767430147688634,"(41, 33)",41,33,0.5148988009734363,0.10306267139385142,0.24416444478834284,0.24250128529808448,"(29, 42)",29,42
1f0f686e,1,45.2714,,0.6568151161026013,0.12163625077053072,0.26461849121272024,0.26232776856099066,"(35, 37)",35,37,0.5062164453939764,0.14336070499746628,0.25518167398037955,0.25555354218779075,"(34, 38)",34,38
1f24c421,1,33.634,,0.6487777902086411,0.28023506696014144,0.41013042716368325,0.41006577854463583,"(35, 37)",35,37,0.44141632021451815,0.11982466848981563,0.27790883159213725,0.27774896493120516,"(35, 31)",35,31
1f39cbec,1,42.5598,,0.42625663314521517,0.13023922249138029,0.24586871976887725,0.24915217939291256,"(37, 34)",37,34,0.37842302849333354,0.07493347660069469,0.20671857696795026,0.20529236692478325,"(38, 33)",38,33
1f81137d,1,36.1061,,0.5919054564044639,0.14278523745907043,0.3138395211511804,0.3114841134564228,"(35, 34)",35,34,0.4218560950749651,0.11160559107658126,0.2398914557203454,0.24196115348573044,"(35, 34)",35,34
1ffde571,1,42.5598,,0.5196809648849384,0.09129774423704842,0.25588691146205145,0.2558459998512285,"(36, 36)",36,36,0.39434555592981096,0.07462518952911822,0.21244226973249428,0.21527930255278746,"(34, 37)",34,37
20483e06,1,38.02,,0.6085164758462676,0.16185705680499027,0.2825692010183381,0.2807563655160407,"(32, 40)",32,40,0.36206903127611856,0.12541621372124004,0.24391719671889914,0.2443619262799286,"(33, 40)",33,40
204941f0,0,42.4664,,0.6726616623800131,0.22938921318817543,0.3616070182881487,0.36061590407308874,"(39, 33)",39,33,0.5957272987341858,0.0749062300761347,0.23316422185266444,0.23362687038790875,"(39, 33)",39,33
204afe46,1,32.801,,0.6131437359118268,0.28543217325459214,0.43274513105132373,0.43140091658006613,"(36, 40)",36,40,0.4786267592081288,0.137632690325325,0.296061680416952,0.29427077880289193,"(39, 39)",39,39
207b59dd,1,41.4339,,0.5334485240609996,0.19855699115407802,0.3306849651123723,0.330028900760031,"(42, 37)",42,37,0.3876715159996179,0.11763043831157503,0.24922002082269315,0.2515341937152613,"(39, 39)",39,39
20936ccc,1,45.2859,,0.4452866478967279,0.10882116079268492,0.2623424982609533,0.26544631153352116,"(36, 35)",36,35,0.3232817713421803,0.10880931989683312,0.2486977941466322,0.2518940323081461,"(21, 38)",21,38
20b1e634,1,34.4718,,0.6588205400804603,0.21052519533240363,0.33566076933216954,0.3309917400901923,"(34, 30)",34,30,0.5202332367315659,0.14005249580159224,0.2572861190399412,0.25594584976351115,"(33, 32)",33,32
20e4176e,0,35.5896,,0.703106051450612,0.22933463289034922,0.3492260247656921,0.34960421992576984,"(36, 38)",36,38,0.5468492148912701,0.1321098970744462,0.2621249602805112,0.26345443603333685,"(37, 39)",37,39
20e53553,1,38.9054,,0.5132392807236598,0.2064922859180987,0.3116174513300127,0.3126849298650028,"(37, 39)",37,39,0.35914136354471854,0.11479935489802273,0.242974742803555,0.2451205413168991,"(36, 38)",36,38
2133a43f,1,45.2652,,0.428658290890577,0.15234828147968224,0.2699152984174979,0.2713059720393323,"(34, 35)",34,35,0.361740390327778,0.10845823110277775,0.22447700135181764,0.22740181230021295,"(36, 35)",36,35
213dc696,1,42.565,,0.398320469882644,0.07491379578537896,0.24280205142703543,0.2454582187383897,"(38, 37)",38,37,0.2954201309388699,0.0748793699387025,0.20261199886752843,0.2052371634219122,"(36, 37)",36,37
215c1fb8,0,32.4245,,0.7089515527378046,0.2852523162786542,0.42115559090042193,0.41995173002717573,"(38, 36)",38,36,0.5533451677478527,0.15418709782085638,0.27204587652199697,0.2705169819884768,"(37, 39)",37,39
2164c343,0,36.4718,,0.5606819363868187,0.24210578691253454,0.3879504828614846,0.3885335830740302,"(35, 34)",35,34,0.3573587852267898,0.15154706414584715,0.26727781125469097,0.2677194270063364,"(42, 46)",42,46
2181e24f,1,35.669,,0.6250959735769039,0.16599619775123686,0.30094530282325294,0.30058656308101406,"(40, 41)",40,41,0.3911000037691441,0.14181291294812676,0.2651426083638349,0.26660913736256836,"(37, 40)",37,40
219feadf,0,34.0453,,0.6629803215777917,0.21892070209382936,0.3358788507474107,0.33495653319309726,"(39, 36)",39,36,0.5602490706267809,0.1394374796710514,0.2558691545964868,0.25536739084090004,"(39, 36)",39,36
220fdeb8,0,43.1463,,0.830907632337342,0.09190368650213658,0.28719729637808294,0.266137146789816,"(42, 45)",42,45,0.620975665887112,0.09188039109756076,0.21727271251120303,0.21082312473613501,"(42, 45)",42,45
224d5423,1,37.2294,,0.5290627933426146,0.14392232491976611,0.2751806538452394,0.2742512141529966,"(39, 37)",39,37,0.3797487975134019,0.11273653373553494,0.2437619085775815,0.2466268653025556,"(35, 38)",35,38
2256d68f,1,38.4755,,0.4621477221307192,0.08696314126054139,0.2407999784864079,0.24083990789727427,"(39, 37)",39,37,0.32819915828430957,0.07026016168232252,0.20743936414117836,0.21089418257534648,"(35, 41)",35,41
22679531,1,35.6334,,0.6228931431690445,0.1324843809858845,0.29702602918407733,0.2942681114853001,"(37, 39)",37,39,0.4392324726323244,0.14189340611171702,0.2603274949689903,0.26087152533273666,"(37, 39)",37,39
2281fa30,1,41.4386,,0.49120043201570834,0.15732257950650538,0.2745102778111816,0.2734541847570627,"(48, 52)",48,52,0.3618721857306586,0.09030482903142367,0.24561157660151672,0.2478562868226933,"(45, 45)",45,45
